questionId,unitId,skillId,questionType,field,original,rendererOutput,nestedOpen,extraPipes,unbalanced,proseSwallowed,directQuestionDisplay,recommendedVerdict
u03-s010-v012,u03,linear-equation-rate-problem,mc,optionAnalysis[1].reason,同方向實際速率0.8+1.2=2公尺/秒，2t=120，所以t=60秒。 因此此選項符合題目。,同方向實際速率0.8+1.2=[[frac:2公尺|秒]]，2t=120，所以t=60秒。 因此此選項符合題目。,False,False,False,True,False,RENDERER_REPAIR
u03-s011-v006,u03,linear-equation-distribution-problem,mc,optionAnalysis[1].reason,119/7未化簡。,[[frac:119|7未化簡]]。,False,False,False,True,False,RENDERER_REPAIR
u03-s013-v005,u03,linear-equation-reasonableness,mc,text,某人走了正距離，但模型解得速率 x＝0 公里/時。判斷為何？,某人走了正距離，但模型解得速率 x＝0 [[frac:公里|時]]。判斷為何？,False,False,False,True,True,RENDERER_REPAIR
u03-s013-v005,u03,linear-equation-reasonableness,mc,choices[3],應改成1公里/時,[[frac:應改成1公里|時]],False,False,False,True,True,RENDERER_REPAIR
u03-s013-v005,u03,linear-equation-reasonableness,mc,optionAnalysis[3].choice,應改成1公里/時,[[frac:應改成1公里|時]],False,False,False,True,False,RENDERER_REPAIR
u04-s001-cr001,u04,system-two-variable-equation-definition,cr,rubric[3].criteria,少於三式正確或只寫「是/不是」且無可辨識理由。,[[frac:少於三式正確或只寫「是|不是」且無可辨識理由]]。,False,False,False,True,False,RENDERER_REPAIR
u04-s001-v010,u04,system-two-variable-equation-definition,mc,unitCheck,120 元/人×人與 80 元/人×人皆為元，左右單位一致。,120 [[frac:元|人]]×人與 80 [[frac:元|人]]×人皆為元，左右單位一致。,False,False,False,True,False,RENDERER_REPAIR
u04-s001-v011,u04,system-two-variable-equation-definition,mc,unitCheck,箱×公斤/箱=公斤，左右皆為公斤。,箱×[[frac:公斤|箱]]=公斤，左右皆為公斤。,False,False,False,True,False,RENDERER_REPAIR
u04-s002-cr001,u04,system-ordered-pair-solution-check,cr,alternativeMethods[0],可先整理 y=(2x-7)/3，再檢查每組 y 是否對應。,可先整理 y=[[frac:2x-7|3，再檢查每組]] y 是否對應。,False,False,False,True,False,RENDERER_REPAIR
u04-s002-cr002,u04,system-ordered-pair-solution-check,cr,partialCreditRules[0],a、b各一分，順序/總和整合一分。,a、b各一分，[[frac:順序|總和整合一分]]。,False,False,False,True,False,RENDERER_REPAIR
u04-s002-v011,u04,system-ordered-pair-solution-check,mc,unitCheck,張×元/張=元，總額單位一致。,張×[[frac:元|張]]=元，總額單位一致。,False,False,False,True,False,RENDERER_REPAIR
u04-s003-cr002,u04,system-solution-meaning,cr,alternativeMethods[0],可先由第二式整理 k=(9+3y)/x，再代入 x=2、y=-1。,可先由第二式整理 k=[[frac:9+3y|x，再代入]] x=2、y=-1。,False,False,False,True,False,RENDERER_REPAIR
u04-s004-v010,u04,system-substitution-method,mc,unitCheck,元=元/次×次+元，單位一致。,元=[[frac:元|次]]×次+元，單位一致。,False,False,False,True,False,RENDERER_REPAIR
u04-s005-cr002,u04,system-elimination-method,cr,standardSolution[3],原作答同時漏掉 -5y 的變號/合併，並把 7-(-7) 算錯。,原作答同時漏掉 -5y [[frac:的變號|合併]]，並把 7-(-7) 算錯。,False,False,False,True,False,RENDERER_REPAIR
u04-s005-v012,u04,system-elimination-method,mc,unitCheck,張/箱×箱=張。,[[frac:張|箱]]×箱=張。,False,False,False,True,False,RENDERER_REPAIR
u04-s006-cr002,u04,system-elimination-scaling,cr,independentReview.reviewNote,獨立代回：13/5+7/5=4，26/5-21/5=1。,[[frac:獨立代回：13|5]]+[[frac:7|5]]=4，[[frac:26|5]]-[[frac:21|5]]=1。,False,False,False,True,False,RENDERER_REPAIR
u04-s008-v005,u04,system-word-setup-basic,mc,unitCheck,元/張×張=元。,[[frac:元|張]]×張=元。,False,False,False,True,False,RENDERER_REPAIR
u04-s008-v011,u04,system-word-setup-basic,mc,unitCheck,大卡/盒×盒=大卡。,[[frac:大卡|盒]]×盒=大卡。,False,False,False,True,False,RENDERER_REPAIR
u04-s009-v002,u04,system-chicken-rabbit-problem,mc,unitCheck,腳/只×只=腳。,[[frac:腳|只]]×只=腳。,False,False,False,True,False,RENDERER_REPAIR
u04-s009-v006,u04,system-chicken-rabbit-problem,mc,unitCheck,輪/輛×輛=輪。,[[frac:輪|輛]]×輛=輪。,False,False,False,True,False,RENDERER_REPAIR
u04-s009-v011,u04,system-chicken-rabbit-problem,mc,unitCheck,輪/輛×輛=輪。,[[frac:輪|輛]]×輛=輪。,False,False,False,True,False,RENDERER_REPAIR
u04-s010-v002,u04,system-ticket-price-problem,mc,unitCheck,元/張×張=元。,[[frac:元|張]]×張=元。,False,False,False,True,False,RENDERER_REPAIR
u04-s010-v012,u04,system-ticket-price-problem,mc,unitCheck,元/張×張=元。,[[frac:元|張]]×張=元。,False,False,False,True,False,RENDERER_REPAIR
u04-s011-cr002,u04,system-quantity-price-problem,cr,prompt,蘋果 80 元/公斤、梨 120 元/公斤，共買 9 公斤、花 840 元。求各重量，並說明重量是否一定要是整數。,蘋果 80 [[frac:元|公斤]]、梨 120 [[frac:元|公斤]]，共買 9 公斤、花 840 元。求各重量，並說明重量是否一定要是整數。,False,False,False,True,True,RENDERER_REPAIR
u04-s011-cr002,u04,system-quantity-price-problem,cr,alternativeMethods[0],以平均單價 840÷9=93又1/3 元/公斤檢查介於 80 與 120。,以平均單價 840÷9=[[frac:93又1|3]] [[frac:元|公斤檢查介於]] 80 與 120。,False,False,False,True,False,RENDERER_REPAIR
u04-s011-v001,u04,system-quantity-price-problem,mc,unitCheck,元/枝×枝=元。,[[frac:元|枝]]×枝=元。,False,False,False,True,False,RENDERER_REPAIR
u04-s011-v003,u04,system-quantity-price-problem,mc,steps[0],確認單位元/公斤。,[[frac:確認單位元|公斤]]。,False,False,False,True,False,RENDERER_REPAIR
u04-s011-v003,u04,system-quantity-price-problem,mc,unitCheck,元/公斤×公斤=元。,[[frac:元|公斤]]×公斤=元。,False,False,False,True,False,RENDERER_REPAIR
u04-s011-v005,u04,system-quantity-price-problem,mc,prompt,蘋果 80 元/公斤、梨 120 元/公斤，共 7 公斤、680 元，梨有幾公斤？,蘋果 80 [[frac:元|公斤]]、梨 120 [[frac:元|公斤]]，共 7 公斤、680 元，梨有幾公斤？,False,False,False,True,True,RENDERER_REPAIR
u04-s011-v008,u04,system-quantity-price-problem,mc,unitCheck,元/包×包=元。,[[frac:元|包]]×包=元。,False,False,False,True,False,RENDERER_REPAIR
u04-s011-v010,u04,system-quantity-price-problem,mc,unitCheck,元/件×件=元。,[[frac:元|件]]×件=元。,False,False,False,True,False,RENDERER_REPAIR
u04-s011-v012,u04,system-quantity-price-problem,mc,unitCheck,件與元；60、40 的單位為元/件。,件與元；60、40 [[frac:的單位為元|件]]。,False,False,False,True,False,RENDERER_REPAIR
u04-s012-cr001,u04,system-rate-problem,cr,standardSolution[0],設甲 x、乙 y 公里/時。,設甲 x、乙 y [[frac:公里|時]]。,False,False,False,True,False,RENDERER_REPAIR
u04-s012-cr001,u04,system-rate-problem,cr,rubric[0].criteria,50與40公里/時，模型與單位完整。,[[frac:50與40公里|時]]，模型與單位完整。,False,False,False,True,False,RENDERER_REPAIR
u04-s012-cr001,u04,system-rate-problem,cr,unitNotationRules,速率寫公里/時。,[[frac:速率寫公里|時]]。,False,False,False,True,False,RENDERER_REPAIR
u04-s012-cr001,u04,system-rate-problem,cr,independentReview.derivedResult,甲50、乙40公里/時。,甲50、[[frac:乙40公里|時]]。,False,False,False,True,False,RENDERER_REPAIR
u04-s012-cr002,u04,system-rate-problem,cr,prompt,某人步行 5 公里/時、騎車 15 公里/時，共移動 4 小時、走了 40 公里。求步行與騎車時間，並檢查。,某人步行 5 [[frac:公里|時]]、騎車 15 [[frac:公里|時]]，共移動 4 小時、走了 40 公里。求步行與騎車時間，並檢查。,False,False,False,True,True,RENDERER_REPAIR
u04-s012-v001,u04,system-rate-problem,mc,steps[0],檢查單位：公里/時×時=公里。,[[frac:檢查單位：公里|時]]×時=公里。,False,False,False,True,False,RENDERER_REPAIR
u04-s012-v004,u04,system-rate-problem,mc,prompt,甲速率 40 公里/時、乙 50 公里/時，相向 2 小時，原距離多少？,甲速率 40 [[frac:公里|時]]、乙 50 [[frac:公里|時]]，相向 2 小時，原距離多少？,False,False,False,True,True,RENDERER_REPAIR
u04-s012-v004,u04,system-rate-problem,mc,unitCheck,公里/時×時=公里。,[[frac:公里|時]]×時=公里。,False,False,False,True,False,RENDERER_REPAIR
u04-s012-v005,u04,system-rate-problem,mc,choices[0],4 公里/時,4 [[frac:公里|時]],False,False,False,True,True,RENDERER_REPAIR
u04-s012-v005,u04,system-rate-problem,mc,choices[1],6 公里/時,6 [[frac:公里|時]],False,False,False,True,True,RENDERER_REPAIR
u04-s012-v005,u04,system-rate-problem,mc,choices[2],12 公里/時,12 [[frac:公里|時]],False,False,False,True,True,RENDERER_REPAIR
u04-s012-v005,u04,system-rate-problem,mc,choices[3],24 公里/時,24 [[frac:公里|時]],False,False,False,True,True,RENDERER_REPAIR
u04-s012-v005,u04,system-rate-problem,mc,independentSolution,相對速率差×2=12，所以差為 6 公里/時。,相對速率差×2=12，所以差為 6 [[frac:公里|時]]。,False,False,False,True,False,RENDERER_REPAIR
u04-s012-v005,u04,system-rate-problem,mc,optionAnalysis[0].choice,4 公里/時,4 [[frac:公里|時]],False,False,False,True,False,RENDERER_REPAIR
u04-s012-v005,u04,system-rate-problem,mc,optionAnalysis[1].choice,6 公里/時,6 [[frac:公里|時]],False,False,False,True,False,RENDERER_REPAIR
u04-s012-v005,u04,system-rate-problem,mc,optionAnalysis[2].choice,12 公里/時,12 [[frac:公里|時]],False,False,False,True,False,RENDERER_REPAIR
u04-s012-v005,u04,system-rate-problem,mc,optionAnalysis[3].choice,24 公里/時,24 [[frac:公里|時]],False,False,False,True,False,RENDERER_REPAIR
u04-s012-v005,u04,system-rate-problem,mc,unitCheck,公里÷小時=公里/時。,公里÷小時=[[frac:公里|時]]。,False,False,False,True,False,RENDERER_REPAIR
u04-s012-v006,u04,system-rate-problem,mc,prompt,步行 4 公里/時、騎車 12 公里/時，共 2 小時走 16 公里。若步行 x 小時、騎車 y 小時，正確聯立為何？,步行 4 [[frac:公里|時]]、騎車 12 [[frac:公里|時]]，共 2 小時走 16 公里。若步行 x 小時、騎車 y 小時，正確聯立為何？,False,False,False,True,True,RENDERER_REPAIR
u04-s012-v007,u04,system-rate-problem,mc,prompt,兩車相向 2 小時相遇，速率和 90 公里/時、速率差 10 公里/時，較快車速率為何？,兩車相向 2 小時相遇，速率和 90 [[frac:公里|時]]、速率差 10 [[frac:公里|時]]，較快車速率為何？,False,False,False,True,True,RENDERER_REPAIR
u04-s012-v007,u04,system-rate-problem,mc,choices[0],50 公里/時,50 [[frac:公里|時]],False,False,False,True,True,RENDERER_REPAIR
u04-s012-v007,u04,system-rate-problem,mc,choices[1],40 公里/時,40 [[frac:公里|時]],False,False,False,True,True,RENDERER_REPAIR
u04-s012-v007,u04,system-rate-problem,mc,choices[2],45 公里/時,45 [[frac:公里|時]],False,False,False,True,True,RENDERER_REPAIR
u04-s012-v007,u04,system-rate-problem,mc,choices[3],100 公里/時,100 [[frac:公里|時]],False,False,False,True,True,RENDERER_REPAIR
u04-s012-v007,u04,system-rate-problem,mc,optionAnalysis[0].choice,50 公里/時,50 [[frac:公里|時]],False,False,False,True,False,RENDERER_REPAIR
u04-s012-v007,u04,system-rate-problem,mc,optionAnalysis[1].choice,40 公里/時,40 [[frac:公里|時]],False,False,False,True,False,RENDERER_REPAIR
u04-s012-v007,u04,system-rate-problem,mc,optionAnalysis[2].choice,45 公里/時,45 [[frac:公里|時]],False,False,False,True,False,RENDERER_REPAIR
u04-s012-v007,u04,system-rate-problem,mc,optionAnalysis[3].choice,100 公里/時,100 [[frac:公里|時]],False,False,False,True,False,RENDERER_REPAIR
u04-s012-v008,u04,system-rate-problem,mc,prompt,某人以 5 公里/時步行 x 小時、以 15 公里/時騎車 y 小時，總時間 3 小時、總路程 25 公里。騎車多久？,某人以 5 [[frac:公里|時步行]] x 小時、以 15 [[frac:公里|時騎車]] y 小時，總時間 3 小時、總路程 25 公里。騎車多久？,False,False,False,True,True,RENDERER_REPAIR
u04-s012-v010,u04,system-rate-problem,mc,independentSolution,相向相對速率 105 公里/時；210÷105=2。,相向相對速率 105 [[frac:公里|時]]；210÷105=2。,False,False,False,True,False,RENDERER_REPAIR
u04-s012-v010,u04,system-rate-problem,mc,unitCheck,公里÷(公里/時)=小時。,公里÷[[frac:(公里|時)]]=小時。,False,False,False,True,False,RENDERER_REPAIR
u04-s012-v011,u04,system-rate-problem,mc,prompt,外送員先以 12 公里/時騎 0.5 小時，再以 4 公里/時走 x 小時，總路程 10 公里。x 為何？,外送員先以 12 [[frac:公里|時騎]] 0.5 小時，再以 4 [[frac:公里|時走]] x 小時，總路程 10 公里。x 為何？,False,False,False,True,True,RENDERER_REPAIR
u04-s012-v011,u04,system-rate-problem,mc,independentSolution,騎車路程 12×0.5=6 公里，剩 4 公里；步行 4 公里/時需 1 小時。,騎車路程 12×0.5=6 公里，剩 4 公里；步行 4 [[frac:公里|時需]] 1 小時。,False,False,False,True,False,RENDERER_REPAIR
u04-s012-v011,u04,system-rate-problem,mc,optionAnalysis[3].reason,4 公里以 4 公里/時行走需 1 小時。,4 公里以 4 [[frac:公里|時行走需]] 1 小時。,False,False,False,True,False,RENDERER_REPAIR
u04-s012-v012,u04,system-rate-problem,mc,independentSolution,相對速率 8-5=3 公尺/秒；300÷3=100 秒。,相對速率 8-5=3 [[frac:公尺|秒]]；300÷3=100 秒。,False,False,False,True,False,RENDERER_REPAIR
u04-s012-v012,u04,system-rate-problem,mc,unitCheck,公尺÷(公尺/秒)=秒。,公尺÷[[frac:(公尺|秒)]]=秒。,False,False,False,True,False,RENDERER_REPAIR
u04-s013-cr002,u04,system-mixture-basic,cr,prompt,咖啡豆每公斤 500 元與 800 元，欲調成 15 公斤、平均 620 元/公斤。求兩種豆各多少公斤，並做平均價格範圍檢查。,咖啡豆每公斤 500 元與 800 元，欲調成 15 公斤、平均 620 [[frac:元|公斤]]。求兩種豆各多少公斤，並做平均價格範圍檢查。,False,False,False,True,True,RENDERER_REPAIR
u04-s013-cr002,u04,system-mixture-basic,cr,partialCreditRules[0],總成本/模型一分，結果一分，合理性一分。,[[frac:總成本|模型一分]]，結果一分，合理性一分。,False,False,False,True,False,RENDERER_REPAIR
u04-s013-cr002,u04,system-mixture-basic,cr,unitNotationRules,公斤與元/公斤、元必須對應。,[[frac:公斤與元|公斤]]、元必須對應。,False,False,False,True,False,RENDERER_REPAIR
u04-s013-v006,u04,system-mixture-basic,mc,prompt,每公斤 60 元與 90 元的米混成 20 公斤、平均 72 元/公斤，90 元米幾公斤？,每公斤 60 元與 90 元的米混成 20 公斤、平均 72 [[frac:元|公斤]]，90 元米幾公斤？,False,False,False,True,True,RENDERER_REPAIR
u04-s013-v011,u04,system-mixture-basic,mc,prompt,咖啡豆調配：每公斤 500 元與 800 元，配成 10 公斤、平均 620 元/公斤。800 元豆幾公斤？,咖啡豆調配：每公斤 500 元與 800 元，配成 10 公斤、平均 620 [[frac:元|公斤]]。800 元豆幾公斤？,False,False,False,True,True,RENDERER_REPAIR
u04-s014-cr002,u04,system-literacy-context,cr,alternativeMethods[0],蛋白質平均15克/盒，正好是20與10中點，所以兩種等量，各4盒。,[[frac:蛋白質平均15克|盒]]，正好是20與10中點，所以兩種等量，各4盒。,False,False,False,True,False,RENDERER_REPAIR
u04-s014-v002,u04,system-literacy-context,mc,prompt,表格欄位「元/次」乘上「次」後，單位為何？,[[frac:表格欄位「元|次」乘上「次」後]]，單位為何？,False,False,False,True,True,RENDERER_REPAIR
u04-s014-v002,u04,system-literacy-context,mc,choices[1],元/次²,[[frac:元|次²]],False,False,False,True,True,RENDERER_REPAIR
u04-s014-v002,u04,system-literacy-context,mc,independentSolution,(元/次)×次=元。,[[frac:(元|次)]]×次=元。,False,False,False,True,False,RENDERER_REPAIR
u04-s014-v002,u04,system-literacy-context,mc,optionAnalysis[1].choice,元/次²,[[frac:元|次²]],False,False,False,True,False,RENDERER_REPAIR
u04-s014-v005,u04,system-literacy-context,mc,unitCheck,克/盒×盒=克。,[[frac:克|盒]]×盒=克。,False,False,False,True,False,RENDERER_REPAIR
u04-s014-v011,u04,system-literacy-context,mc,unitCheck,平方公尺/組×組=平方公尺。,[[frac:平方公尺|組]]×組=平方公尺。,False,False,False,True,False,RENDERER_REPAIR
u04-s014-v012,u04,system-literacy-context,mc,unitCheck,度/小時×小時=度。,[[frac:度|小時]]×小時=度。,False,False,False,True,False,RENDERER_REPAIR
u05-s003-v010,u05,coordinate-axis-points,mc,unitCheck,先以格計算，再乘 2 公尺/格；最終單位為公尺。,先以格計算，再乘 2 [[frac:公尺|格]]；最終單位為公尺。,False,False,False,True,False,RENDERER_REPAIR
u05-s006-v010,u05,coordinate-horizontal-vertical-distance,mc,steps[1],乘 15 公尺/格。,乘 15 [[frac:公尺|格]]。,False,False,False,True,False,RENDERER_REPAIR
u05-s006-v010,u05,coordinate-horizontal-vertical-distance,mc,unitCheck,6 格×15 公尺/格，最終單位公尺。,6 格×15 [[frac:公尺|格]]，最終單位公尺。,False,False,False,True,False,RENDERER_REPAIR
u05-s006-v011,u05,coordinate-horizontal-vertical-distance,mc,unitCheck,9 單位×3 公尺/單位。,9 單位×3 [[frac:公尺|單位]]。,False,False,False,True,False,RENDERER_REPAIR
u05-s007-v011,u05,coordinate-rectangle-area,mc,steps[1],乘 0.5 公尺/單位。,乘 0.5 [[frac:公尺|單位]]。,False,False,False,True,False,RENDERER_REPAIR
