authority_id,source_id,subject,official_code,raw_text,normalized_requirement,status,mapped_skill_ids,mapped_lecture_ids,mapped_question_ids,final_audit_record_id,notes
AUTH-NATURAL-LC-EB-4-1,NAER-CURRICULUM-NATURAL,integrated_natural|physics_chemistry,Eb-Ⅳ-1,力能引發物體的移動或轉動。,力能引發物體的移動或轉動。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-05512;limits=NAER-CURRICULUM-NATURAL:5562|NAER-CURRICULUM-NATURAL:5565
AUTH-NATURAL-LC-EB-4-10,NAER-CURRICULUM-NATURAL,integrated_natural|physics_chemistry,Eb-Ⅳ-10,物體不受力時，會保持原有的運動狀態。,物體不受力時，會保持原有的運動狀態。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-05512;limits=NAER-CURRICULUM-NATURAL:5562|NAER-CURRICULUM-NATURAL:5565
AUTH-NATURAL-LC-EB-4-11,NAER-CURRICULUM-NATURAL,integrated_natural|physics_chemistry,Eb-Ⅳ-11,物體做加速度運動時，必受力。以相同的力量作用相同的時間，則質量愈小的物體其受力後造成的速度改變愈大。,物體做加速度運動時，必受力。以相同的力量作用相同的時間，則質量愈小的物體其受力後造成的速度改變愈大。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-05512;limits=NAER-CURRICULUM-NATURAL:5562|NAER-CURRICULUM-NATURAL:5565
AUTH-NATURAL-LC-EB-4-12,NAER-CURRICULUM-NATURAL,integrated_natural|physics_chemistry,Eb-Ⅳ-12,物體的質量決定其慣性大小。,物體的質量決定其慣性大小。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-05512;limits=NAER-CURRICULUM-NATURAL:5562|NAER-CURRICULUM-NATURAL:5565
AUTH-NATURAL-LC-EB-4-13,NAER-CURRICULUM-NATURAL,integrated_natural|physics_chemistry,Eb-Ⅳ-13,對於每一作用力都有一個大小相等、方向相反的反作用力。,對於每一作用力都有一個大小相等、方向相反的反作用力。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-05512;limits=NAER-CURRICULUM-NATURAL:5562|NAER-CURRICULUM-NATURAL:5565
AUTH-NATURAL-LC-EB-4-2,NAER-CURRICULUM-NATURAL,integrated_natural|physics_chemistry,Eb-Ⅳ-2,力矩會改變物體的轉動，槓桿是力矩的作用。,力矩會改變物體的轉動，槓桿是力矩的作用。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-05512;limits=NAER-CURRICULUM-NATURAL:5562|NAER-CURRICULUM-NATURAL:5565
AUTH-NATURAL-LC-EB-4-3,NAER-CURRICULUM-NATURAL,integrated_natural|physics_chemistry,Eb-Ⅳ-3,平衡的物體所受合力為零且合力矩為零。,平衡的物體所受合力為零且合力矩為零。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-05512;limits=NAER-CURRICULUM-NATURAL:5562|NAER-CURRICULUM-NATURAL:5565
AUTH-NATURAL-LC-EB-4-4,NAER-CURRICULUM-NATURAL,integrated_natural|physics_chemistry,Eb-Ⅳ-4,摩擦力可分靜摩擦力與動摩擦力。,摩擦力可分靜摩擦力與動摩擦力。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-05512;limits=NAER-CURRICULUM-NATURAL:5562|NAER-CURRICULUM-NATURAL:5565
AUTH-NATURAL-LC-EB-4-5,NAER-CURRICULUM-NATURAL,integrated_natural|physics_chemistry,Eb-Ⅳ-5,壓力的定義與帕斯卡原理。,壓力的定義與帕斯卡原理。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-05512;limits=NAER-CURRICULUM-NATURAL:5562|NAER-CURRICULUM-NATURAL:5565
AUTH-NATURAL-LC-EB-4-6,NAER-CURRICULUM-NATURAL,integrated_natural|physics_chemistry,Eb-Ⅳ-6,物體在靜止液體中所受浮力，等於排開液體的重量。,物體在靜止液體中所受浮力，等於排開液體的重量。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-05512;limits=NAER-CURRICULUM-NATURAL:5562|NAER-CURRICULUM-NATURAL:5565
AUTH-NATURAL-LC-EB-4-7,NAER-CURRICULUM-NATURAL,integrated_natural|physics_chemistry,Eb-Ⅳ-7,簡單機械，例如：槓桿、滑輪、輪軸、齒輪、斜面，通常具有省時、省力，或者是改變作用力方向等功能。,簡單機械，例如：槓桿、滑輪、輪軸、齒輪、斜面，通常具有省時、省力，或者是改變作用力方向等功能。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-05512;limits=NAER-CURRICULUM-NATURAL:5562|NAER-CURRICULUM-NATURAL:5565
AUTH-NATURAL-LC-EB-4-8,NAER-CURRICULUM-NATURAL,integrated_natural|physics_chemistry,Eb-Ⅳ-8,距離、時間及方向等概念可用來描述物體的運動。,距離、時間及方向等概念可用來描述物體的運動。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-05512;limits=NAER-CURRICULUM-NATURAL:5562|NAER-CURRICULUM-NATURAL:5565
AUTH-NATURAL-LC-EB-4-9,NAER-CURRICULUM-NATURAL,integrated_natural|physics_chemistry,Eb-Ⅳ-9,圓周運動是一種加速度運動。,圓周運動是一種加速度運動。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-05512;limits=NAER-CURRICULUM-NATURAL:5562|NAER-CURRICULUM-NATURAL:5565
AUTH-NATURAL-LC-EC-4-1,NAER-CURRICULUM-NATURAL,integrated_natural|physics_chemistry,Ec-Ⅳ-1,大氣壓力是因為大氣層中空氣的重量所造成。,大氣壓力是因為大氣層中空氣的重量所造成。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-05794;limits=NAER-CURRICULUM-NATURAL:5803
AUTH-NATURAL-LC-EC-4-2,NAER-CURRICULUM-NATURAL,integrated_natural|physics_chemistry,Ec-Ⅳ-2,定溫下，定量氣體在密閉容器內，其壓力與體積的定性關係。,定溫下，定量氣體在密閉容器內，其壓力與體積的定性關係。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-05794;limits=NAER-CURRICULUM-NATURAL:5803
AUTH-NATURAL-LC-ED-4-1,NAER-CURRICULUM-NATURAL,earth_science|integrated_natural,Ed-Ⅳ-1,星系是組成宇宙的基本單位。,星系是組成宇宙的基本單位。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-06025;limits=none
AUTH-NATURAL-LC-ED-4-2,NAER-CURRICULUM-NATURAL,earth_science|integrated_natural,Ed-Ⅳ-2,我們所在的星系，稱為銀河系，主要是由恆星所組成；太陽是銀河系的成員之一。,我們所在的星系，稱為銀河系，主要是由恆星所組成；太陽是銀河系的成員之一。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-06025;limits=none
AUTH-NATURAL-LC-FA-4-1,NAER-CURRICULUM-NATURAL,earth_science|integrated_natural,Fa-Ⅳ-1,地球具有大氣圈、水圈和岩石圈。,地球具有大氣圈、水圈和岩石圈。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-06039;limits=none
AUTH-NATURAL-LC-FA-4-2,NAER-CURRICULUM-NATURAL,earth_science|integrated_natural,Fa-Ⅳ-2,三大類岩石有不同的特徵和成因。,三大類岩石有不同的特徵和成因。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-06039;limits=none
AUTH-NATURAL-LC-FA-4-3,NAER-CURRICULUM-NATURAL,earth_science|integrated_natural,Fa-Ⅳ-3,大氣的主要成分為氮氣和氧氣，並含有水氣、二氧化碳等變動氣體。,大氣的主要成分為氮氣和氧氣，並含有水氣、二氧化碳等變動氣體。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-06039;limits=none
AUTH-NATURAL-LC-FA-4-4,NAER-CURRICULUM-NATURAL,earth_science|integrated_natural,Fa-Ⅳ-4,大氣可由溫度變化分層。,大氣可由溫度變化分層。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-06039;limits=none
AUTH-NATURAL-LC-FA-4-5,NAER-CURRICULUM-NATURAL,earth_science|integrated_natural,Fa-Ⅳ-5,海水具有不同的成分及特性。,海水具有不同的成分及特性。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-06039;limits=none
AUTH-NATURAL-LC-FB-4-1,NAER-CURRICULUM-NATURAL,earth_science|integrated_natural,Fb-Ⅳ-1,太陽系由太陽和行星組成，行星均繞太陽公轉。,太陽系由太陽和行星組成，行星均繞太陽公轉。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-06068;limits=NAER-CURRICULUM-NATURAL:6093
AUTH-NATURAL-LC-FB-4-2,NAER-CURRICULUM-NATURAL,earth_science|integrated_natural,Fb-Ⅳ-2,類地行星的環境差異極大。,類地行星的環境差異極大。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-06068;limits=NAER-CURRICULUM-NATURAL:6093
AUTH-NATURAL-LC-FB-4-3,NAER-CURRICULUM-NATURAL,earth_science|integrated_natural,Fb-Ⅳ-3,月球繞地球公轉；日、月、地在同一直線上會發生日月食。,月球繞地球公轉；日、月、地在同一直線上會發生日月食。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-06068;limits=NAER-CURRICULUM-NATURAL:6093
AUTH-NATURAL-LC-FB-4-4,NAER-CURRICULUM-NATURAL,earth_science|integrated_natural,Fb-Ⅳ-4,月相變化具有規律性。,月相變化具有規律性。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-06068;limits=NAER-CURRICULUM-NATURAL:6093
AUTH-NATURAL-LC-FC-4-1,NAER-CURRICULUM-NATURAL,biology|integrated_natural,Fc-Ⅳ-1,生物圈內含有不同的生態系。生態系的生物因子，其組成層次由低到高為個體、族群、群集。,生物圈內含有不同的生態系。生態系的生物因子，其組成層次由低到高為個體、族群、群集。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-05230;limits=NAER-CURRICULUM-NATURAL:5242|NAER-CURRICULUM-NATURAL:5243
AUTH-NATURAL-LC-FC-4-2,NAER-CURRICULUM-NATURAL,biology|integrated_natural,Fc-Ⅳ-2,組成生物體的基本層次是細胞，而細胞則由醣類、蛋白質及脂質等分子所組成，這些分子則由更小的粒子所組成。,組成生物體的基本層次是細胞，而細胞則由醣類、蛋白質及脂質等分子所組成，這些分子則由更小的粒子所組成。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-05230;limits=NAER-CURRICULUM-NATURAL:5242|NAER-CURRICULUM-NATURAL:5243
AUTH-NATURAL-LC-GA-4-1,NAER-CURRICULUM-NATURAL,biology|integrated_natural,Ga-Ⅳ-1,生物的生殖可分為有性生殖與無性生殖，有性生殖產生的子代其性狀和親代差異較大。,生物的生殖可分為有性生殖與無性生殖，有性生殖產生的子代其性狀和親代差異較大。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-05248;limits=NAER-CURRICULUM-NATURAL:5279|NAER-CURRICULUM-NATURAL:5283
AUTH-NATURAL-LC-GA-4-2,NAER-CURRICULUM-NATURAL,biology|integrated_natural,Ga-Ⅳ-2,人類的性別主要由性染色體決定。,人類的性別主要由性染色體決定。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-05248;limits=NAER-CURRICULUM-NATURAL:5279|NAER-CURRICULUM-NATURAL:5283
AUTH-NATURAL-LC-GA-4-3,NAER-CURRICULUM-NATURAL,biology|integrated_natural,Ga-Ⅳ-3,人類的ABO血型是可遺傳的性狀。,人類的ABO血型是可遺傳的性狀。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-05248;limits=NAER-CURRICULUM-NATURAL:5279|NAER-CURRICULUM-NATURAL:5283
AUTH-NATURAL-LC-GA-4-4,NAER-CURRICULUM-NATURAL,biology|integrated_natural,Ga-Ⅳ-4,遺傳物質會發生變異，其變異可能造成性狀的改變，若變異發生在生殖細胞可遺傳到後代。,遺傳物質會發生變異，其變異可能造成性狀的改變，若變異發生在生殖細胞可遺傳到後代。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-05248;limits=NAER-CURRICULUM-NATURAL:5279|NAER-CURRICULUM-NATURAL:5283
AUTH-NATURAL-LC-GA-4-5,NAER-CURRICULUM-NATURAL,biology|integrated_natural,Ga-Ⅳ-5,生物技術的進步，有助於解決農業、食品、能源、醫藥，以及環境相關的問題，但也可能帶來新問題。,生物技術的進步，有助於解決農業、食品、能源、醫藥，以及環境相關的問題，但也可能帶來新問題。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-05248;limits=NAER-CURRICULUM-NATURAL:5279|NAER-CURRICULUM-NATURAL:5283
AUTH-NATURAL-LC-GA-4-6,NAER-CURRICULUM-NATURAL,biology|integrated_natural,Ga-Ⅳ-6,孟德爾遺傳研究的科學史。,孟德爾遺傳研究的科學史。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-05248;limits=NAER-CURRICULUM-NATURAL:5279|NAER-CURRICULUM-NATURAL:5283
AUTH-NATURAL-LC-GB-4-1,NAER-CURRICULUM-NATURAL,biology|integrated_natural,Gb-Ⅳ-1,從地層中發現的化石，可以知道地球上曾經存在許多的生物，但有些生物已經消失了，例如：三葉蟲、恐龍等。,從地層中發現的化石，可以知道地球上曾經存在許多的生物，但有些生物已經消失了，例如：三葉蟲、恐龍等。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-05287;limits=NAER-CURRICULUM-NATURAL:5293
AUTH-NATURAL-LC-GC-4-1,NAER-CURRICULUM-NATURAL,biology|integrated_natural,Gc-Ⅳ-1,依據生物形態與構造的特徵，可以將生物分類。,依據生物形態與構造的特徵，可以將生物分類。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-05297;limits=NAER-CURRICULUM-NATURAL:5319
AUTH-NATURAL-LC-GC-4-2,NAER-CURRICULUM-NATURAL,biology|integrated_natural,Gc-Ⅳ-2,地球上有形形色色的生物，在生態系中擔任不同的角色，發揮不同的功能，有助於維持生態系的穩定。,地球上有形形色色的生物，在生態系中擔任不同的角色，發揮不同的功能，有助於維持生態系的穩定。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-05297;limits=NAER-CURRICULUM-NATURAL:5319
AUTH-NATURAL-LC-GC-4-3,NAER-CURRICULUM-NATURAL,biology|integrated_natural,Gc-Ⅳ-3,人的體表和體內有許多微生物，有些微生物對人體有利，有些則有害。,人的體表和體內有許多微生物，有些微生物對人體有利，有些則有害。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-05297;limits=NAER-CURRICULUM-NATURAL:5319
AUTH-NATURAL-LC-GC-4-4,NAER-CURRICULUM-NATURAL,biology|integrated_natural,Gc-Ⅳ-4,人類文明發展中有許多利用微生物的例子，例如：早期的釀酒、近期的基因轉殖等。,人類文明發展中有許多利用微生物的例子，例如：早期的釀酒、近期的基因轉殖等。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-05297;limits=NAER-CURRICULUM-NATURAL:5319
AUTH-NATURAL-LC-HB-4-1,NAER-CURRICULUM-NATURAL,earth_science|integrated_natural,Hb-Ⅳ-1,研究岩層岩性與化石可幫助了解地球的歷史。,研究岩層岩性與化石可幫助了解地球的歷史。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-06099;limits=none
AUTH-NATURAL-LC-HB-4-2,NAER-CURRICULUM-NATURAL,earth_science|integrated_natural,Hb-Ⅳ-2,解讀地層、地質事件，可幫助了解當地的地層發展先後順序。,解讀地層、地質事件，可幫助了解當地的地層發展先後順序。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-06099;limits=none
AUTH-NATURAL-LC-IA-4-1,NAER-CURRICULUM-NATURAL,earth_science|integrated_natural,Ia-Ⅳ-1,外營力及內營力的作用會改變地貌。,外營力及內營力的作用會改變地貌。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-06111;limits=none
AUTH-NATURAL-LC-IA-4-2,NAER-CURRICULUM-NATURAL,earth_science|integrated_natural,Ia-Ⅳ-2,岩石圈可分為數個板塊。,岩石圈可分為數個板塊。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-06111;limits=none
AUTH-NATURAL-LC-IA-4-3,NAER-CURRICULUM-NATURAL,earth_science|integrated_natural,Ia-Ⅳ-3,板塊之間會相互分離或聚合，產生地震、火山和造山運動。,板塊之間會相互分離或聚合，產生地震、火山和造山運動。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-natural-choice;marker=none;appendix=NAER-CURRICULUM-NATURAL-APPENDIX-BLOCK-06111;limits=none
